"id_draw","AdGrowth_Exp_Rate_1_to_6_D","AdGrowth_Exp_Rate_1_to_6_P","AdGrowth_Exp_Rate_1_to_6_R","AdGrowth_Exp_Rate_6_to_10_D","AdGrowth_Exp_Rate_6_to_10_P","AdGrowth_Exp_Rate_6_to_10_R","AdNaturalHistoryPropensity_Gaussian_Variance","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Rate_R","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Shape_R","IndividuakRiskMultVariance","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_R","alpha_lesion_adenoma","beta_age","hr_SxDetS2S1_D","hr_SxDetS2S1_P","hr_SxDetS2S1_R","hr_SxDetS3S2_D","hr_SxDetS3S2_P","hr_SxDetS3S2_R","hr_SxDetS4S3_D","hr_SxDetS4S3_P","hr_SxDetS4S3_R","pSxDetS1_D","pSxDetS1_P","pSxDetS1_R","lp__","chain"
1622,0.0234252893683167,0.0291783165475076,0.0525015844958739,0.0743457514107227,0.0260754061252302,0.0386423595690269,0.488112505779514,0.00103686445376041,0.00190171110219015,0.00391639802123787,0.0282069193478548,0.0239449560749421,0.0300087509506166,0.789913456499814,0.216270370348616,0.142626294613342,0.151768871971378,0.268909178829352,0.0943681572259062,0.1484908593983,0.644324662075299,0.356676500570228,0.604214741068015,-6.30098029830628,0.0325726035452784,6.78932064055152,6.12926208325031,4.32073519489491,6.89871790108963,11.0521974090395,26.2086548140146,1.0578667936568,1.02107045483812,1.01993528660583,0.0208823929551634,0.00877112045874371,0.0133483286036608,-253.6047897707,4
1623,0.0210753116221208,0.0469697396261814,0.105190611191248,0.0516323580523374,0.0243706446938757,0.0400206023212496,0.494575668281438,0.00246962701416295,0.00229683819737375,0.00247809564265123,0.0206222037564106,0.0187591711146874,0.0310268303643415,0.765907916683657,0.234604805248862,0.137892881035663,0.177614824534942,0.248329606380908,0.0760001178137764,0.183473842503172,0.632067211994368,0.302419224331134,0.717042960913038,-6.62242386175562,0.0388423734505832,6.72176490346947,6.09497947873233,4.91727689921459,6.93867729241988,11.2491383715854,26.31925376656,1.0503861100132,1.01319389725266,1.01716981822404,0.0202779241446431,0.00747300453743968,0.0139949164479285,-246.893489993644,4
1624,0.0213077821835929,0.062000601000519,0.0616606439543047,0.0783024504438955,0.0136853735800456,0.0413049528366259,0.491992099112587,0.00101392201848204,0.00155997883050969,0.00197244774289485,0.0246035541125646,0.023690504325157,0.0307367379863029,0.763207235956088,0.207792508345059,0.139071686209977,0.15845383879401,0.257317370017346,0.0947280720299626,0.146399760565359,0.622744309136793,0.438341479910951,0.620408634523781,-6.13534630984237,0.0333162596781122,6.70018002046014,6.29643536718961,3.98921636755678,6.59949799571277,11.639225282848,26.0135411028235,1.01393315615067,1.05740118861204,1.08686948737547,0.0208430142398758,0.00866303905250658,0.0138391488760162,-243.685120898003,4
1625,0.0233444817852545,0.0546318722531485,0.054925598343727,0.0732969783460496,0.0139653853668253,0.0434057484774395,0.486333694494,0.0010959965241885,0.00165560852795095,0.00183866304395971,0.0245311404364679,0.0243099902197705,0.0334637858882411,0.757696241646604,0.24235120448736,0.13584954514318,0.16254274602883,0.250032452199628,0.111089536469801,0.152499008302953,0.638811343354504,0.419104356171548,0.571379374332627,-6.16246645595834,0.0328167881607065,6.68265507879092,6.99557849595151,4.05910145379731,6.49917755397304,11.6577977598113,25.1130833964187,1.00050295899978,1.01949580767635,1.02228009671266,0.0206586907416548,0.0082979123222138,0.0139440918722674,-240.82863637324,4
1626,0.0217014419092187,0.0564444192619154,0.0632139663024187,0.162843639337135,0.0175810189262872,0.0493184481043958,0.462596118259966,0.00101132712093368,0.00172880963661485,0.00169938918758914,0.0238656352038032,0.0212056720982859,0.0320624483374856,0.757458856049163,0.223429881930906,0.133641024696563,0.15270937112301,0.2599962929489,0.101182112347243,0.189597837613782,0.615577679799105,0.408711040739121,0.744090455150031,-6.27019812658991,0.035431260315346,6.90902625775686,6.31831403443455,4.97428802519252,6.11412015154523,11.8221665133152,25.5568816469587,1.00411773286599,1.00389739577358,1.0028345744966,0.0206074998555504,0.00883358768346676,0.0137268403980703,-237.560630124536,4
1627,0.0214787148578023,0.0578141130217854,0.0541259795442244,0.176366020783212,0.0139845791336385,0.0395529810348958,0.484896260688094,0.00100018034127446,0.00220102220920835,0.00254505795755776,0.0240044926482395,0.0204025423048847,0.0300124346000216,0.76358764293819,0.209474044227082,0.130520625245204,0.15655559103866,0.266331799304235,0.0950397839567952,0.168264588286184,0.621667111514007,0.392390520125376,0.663517084659505,-6.27402909476085,0.0351578612665516,6.81256992257147,6.7764151411124,4.50575138924987,6.09643974196952,11.2015050117272,25.0524601924439,1.03318593389608,1.00315303963478,1.03746623175016,0.0208991311417848,0.00815473754886909,0.0139531176548299,-247.002519893334,4
1628,0.0222762343526255,0.045753815010237,0.0577694241932118,0.075371375131211,0.0141777102588461,0.0406519746858829,0.489486941889558,0.00103101678085457,0.00188850235980037,0.00208976015667388,0.0258383638407926,0.0225963481108679,0.030996251287041,0.78085166506142,0.210299037501531,0.137102773993452,0.150129520780874,0.263385229158305,0.123361212953267,0.149006023205835,0.609191563377151,0.444964745788112,0.558502392768702,-6.19760386541666,0.0332849480112413,6.79662426001073,6.83338484254147,3.94112579261206,6.12526072781632,11.553821819559,25.0115288122086,1.01424200632772,1.03528742899684,1.07557294545668,0.0205022257770496,0.00892007736980698,0.0139574968240915,-243.998035963918,4
1629,0.0216650804180853,0.0299601791066742,0.096426708589915,0.0787749163187804,0.0227060477961917,0.0383674941587774,0.496819314088411,0.00114857844493705,0.0020163324288956,0.00214486887889696,0.0270695007361614,0.0219262570045843,0.0324427147810108,0.758280886552095,0.237919712740276,0.144178216534912,0.157547681097195,0.243352264597859,0.102507708325292,0.142586423834511,0.608301873633631,0.407896515342761,0.561580597798233,-6.22308080982205,0.0321253592566617,6.44206084895073,6.59283242974478,3.94101494948672,6.91738052960286,11.3722574906804,26.7127701127034,1.01265178848054,1.01518589419973,1.03189275467734,0.0198841303803323,0.00882634035462459,0.0136611159570385,-240.553113999807,4
1630,0.023017430438807,0.0408927761932462,0.0845118900958881,0.0656951475761701,0.0249711367106127,0.0382205914166567,0.49052117925134,0.00227576600887309,0.00212047802605673,0.00272027459076466,0.0194669000429359,0.0206376364623577,0.0303524876941188,0.7603430242048,0.237536718987164,0.127093087857127,0.150886092528642,0.245153020470932,0.0878801557855788,0.168446285408638,0.573166214979404,0.312639908695158,0.735291783986087,-6.61572443996561,0.0390653880263122,6.52647629241366,6.21419245952883,4.77876518072085,6.72902918267644,11.6747199511471,26.8036822777785,1.02150597238463,1.02503452866293,1.00728371313877,0.0204738178860157,0.00800724303226124,0.0139442790524755,-240.264496019518,4
1631,0.0215832505316754,0.0291627069719348,0.113800736181567,0.0685672231923756,0.0254173752950152,0.0438666096984105,0.494878631665049,0.00107790654223691,0.00175425315907595,0.00176068874880692,0.0277725669821805,0.0233772403786059,0.0348455720451336,0.75862733860644,0.262834083534612,0.142559576070486,0.157005890441225,0.265484126795642,0.098691482902349,0.144159079600788,0.588224129414939,0.40896516870539,0.529782622361115,-6.15526768408425,0.0307410728776062,6.8822251461334,6.9234063863307,3.54830513589354,6.43184308279586,11.0552130798301,26.9228840447306,1.01007739821973,1.05794353190699,1.00731632476324,0.0209761544367445,0.00858055361997519,0.0139191463009688,-251.398411838815,4
1632,0.0213012235002537,0.0516349201994036,0.0637472161776871,0.182603501371069,0.0148606291011678,0.0379870095088281,0.460440183836274,0.00116799704317916,0.00256094941719227,0.00290000373043381,0.0254228959770167,0.0217397468644822,0.0302598939970311,0.763994557588154,0.22536910806926,0.13757527315452,0.164411172187519,0.255393367628753,0.0952077629447562,0.177937590781737,0.605875590921724,0.374626191624722,0.667958967274749,-6.46553433805708,0.0362929425514003,6.95062054743553,6.81188680469333,4.57938199863754,6.03473043531894,11.9129847714087,25.1804418996606,1.03687303108111,1.00273813238107,1.01209630314574,0.0201323671578316,0.0076079682359952,0.0138298672858129,-239.045858238001,4
1633,0.0244128797889921,0.065073661968448,0.0578775725009849,0.0727330390883062,0.0152238730067695,0.0425441681505814,0.495597779582623,0.0010384119607332,0.00124796434040607,0.00178191825701814,0.0244701145852849,0.0274979325832543,0.0338142437943076,0.759276057832602,0.223164119601338,0.114644854494933,0.169746689733378,0.265472500095883,0.110001885333402,0.167886930798323,0.609155745998814,0.42339030452021,0.708606435753421,-6.14297685777532,0.0322996538230352,6.69582730376275,6.72360489887023,4.37982736115936,6.50253253335833,11.2264945923151,26.2966782085309,1.01253517288601,1.00084626569896,1.03064415842615,0.0209545088356966,0.0089052851175932,0.0139134878913975,-246.530890963926,4
1634,0.0231918832495982,0.0644762047813845,0.0577977712984768,0.133798002573392,0.0137246316866345,0.0368805719538099,0.485842111292708,0.00106334528030876,0.00186874704256471,0.00196446150819056,0.0220113691379753,0.0214027917473274,0.0304431514291068,0.758546661119279,0.230912126757164,0.116682946417395,0.190474443017714,0.251970685493027,0.0980295567795363,0.170342889490054,0.632299176741751,0.407242895017224,0.73579095610749,-6.30867561112663,0.0369104811597981,6.76707600952633,6.59995753588627,4.73783938772091,6.45448941821518,11.710098240958,26.0937794369758,1.06469475863027,1.03403843868346,1.04930643149358,0.0206730717545674,0.00888574626909406,0.0139927791126659,-242.725634375206,4
1635,0.0236257716285055,0.0319026053890753,0.116673327793887,0.0879290029642132,0.0243386131322415,0.0390847423723506,0.491349662118179,0.00100564928307495,0.00159644537833093,0.0018923885861406,0.0254060979766523,0.021756460525731,0.0310689271114729,0.78741131898253,0.248537514698099,0.137419872396555,0.158805625253135,0.223894231438696,0.111895645853654,0.130344788958467,0.59420550114215,0.372764565054833,0.508680230082983,-6.15555909684514,0.0326644774318206,6.27203494508227,6.66700519935904,3.42534564150199,6.97496571663008,11.017692386153,26.8148550105096,1.0138523522367,1.06383751425907,1.04392753678109,0.0205086288971809,0.00846098104457331,0.0138594943053583,-244.715881266084,4
1636,0.0212583324926142,0.0450246091713997,0.0518912481616602,0.13619736242278,0.0142191914706371,0.047487064261652,0.472043028341671,0.00104074899198438,0.00217542086337667,0.00215020313144187,0.0244979508694453,0.0212332914767719,0.0321272139856671,0.769509922051132,0.230586878247965,0.12488355402179,0.173016056483624,0.271490746131968,0.104202888118195,0.167505706174672,0.59924951040503,0.436560446040316,0.681818917320391,-6.2960433192755,0.03565501832023,6.87485497830701,6.99566101418958,4.65063248564156,6.09285427611931,11.8255535949778,25.2855718002196,1.03350045054259,1.03023259414404,1.01481672006487,0.0209811370914807,0.00874907116251336,0.0139263825588364,-239.626459602373,4
1637,0.0210830603548746,0.0545226443783942,0.0535637063168253,0.183063017382508,0.0142506406497701,0.0366213908671868,0.461324811007706,0.00103506720469803,0.00197604170201947,0.00269438634462709,0.025473887099784,0.0232224506429175,0.0311131883831252,0.752876189580765,0.232969904977537,0.142517150367299,0.165974382495222,0.259131232846324,0.109834855428467,0.182588008229122,0.614587590522635,0.432883525950172,0.710447804581996,-6.31527000033901,0.0348028427845786,6.96376911180761,6.46280517695596,4.81512993779364,6.2107614468526,11.8701969876859,25.7852401279463,1.02028968996786,1.00079487820343,1.00985361365054,0.020746065126624,0.00895534373828561,0.0139548037082714,-242.468351711656,4
1638,0.028597124370571,0.0546519406183829,0.0652864893187081,0.0643303470812317,0.0151848675541216,0.0369724992824178,0.477409378682496,0.00112078050749225,0.00179162272312893,0.00201727254025432,0.0226590836101946,0.0211537424572547,0.0305244267662677,0.769720610137136,0.2230405457999,0.13758258928393,0.15911954485424,0.268399513652268,0.0975217119668601,0.179760611695346,0.620339272733948,0.403647259056557,0.672728178481348,-6.24037118712278,0.0354966884427774,6.82121560887436,6.92531846977042,4.72821546306356,6.17014101563904,11.1009784336041,25.0999230706167,1.04503016291875,1.03405182195993,1.03899376442411,0.020735938752158,0.00882270128786289,0.013859607747657,-240.748171864417,4
1639,0.0213284783885946,0.0524682611380453,0.0543903772875577,0.155889003039434,0.0155321613931204,0.0394990095659471,0.487354980748569,0.00100469414200704,0.00183235261592182,0.00250476789323027,0.0245998168588606,0.0223289229343325,0.0311055596494662,0.75484983301525,0.217392520955526,0.13115505692514,0.160643086154224,0.247790645173678,0.110138990312597,0.168090382241598,0.59777373021991,0.448046810688782,0.67783031111279,-6.28321915193331,0.0351993678314936,6.85947941428262,6.71780363600955,4.93716845912382,6.54459158320165,11.9809657847825,25.4953099729906,1.03677136920606,1.00049675175336,1.01213346107501,0.0201853433477824,0.0087557682587786,0.0135864036184217,-240.649210386486,4
1640,0.0215709268968847,0.0506258051571926,0.107559239483813,0.0795865682937894,0.0264006148387445,0.0389309397553856,0.481293862508041,0.00184742380552436,0.00163253391580609,0.00240199341866149,0.0207153127824586,0.0211668605687588,0.0307183879199327,0.75494836388382,0.247464327817565,0.147828112485611,0.161313906721258,0.242258354564987,0.0957928700605377,0.161952057775191,0.619346623624707,0.355378639256354,0.70094242199522,-6.56268600281142,0.0385185153054838,6.68784502898415,6.06235080531985,4.68849109634038,6.64762695934873,11.1894570113206,26.5052600665318,1.00147450519402,1.00482602986115,1.03316574667188,0.0195328097010884,0.00867210069450334,0.013773879132217,-238.386621007447,4
1641,0.0212323043143938,0.0641360367741676,0.0599044740924968,0.157714889092016,0.0135467400994426,0.0386049879123539,0.44744481054568,0.00106628685578078,0.00212082661525295,0.00191671607813775,0.0234750521612205,0.0208464025902916,0.0314898554466128,0.75645446731331,0.241413217368702,0.127564514778138,0.162050597751004,0.243638620851467,0.0983226270953864,0.187126127957143,0.593547842952267,0.368933936518326,0.771442634956612,-6.33498774751456,0.0366199633053769,6.43978994943969,6.00779015222258,4.89826109243196,6.19114138899289,11.2074137864041,26.4493765738411,1.06767480683802,1.01892620985377,1.02276280917445,0.0209911064587213,0.00879725588879965,0.0139992711430188,-243.600635763502,4
1642,0.022259674397635,0.0453536580070122,0.0824709732129315,0.0534028905644554,0.015269876996193,0.0434252986643793,0.492304777981234,0.00125835312155938,0.00153739215370368,0.00175421894901654,0.0232487837005228,0.0250457136800296,0.0311550838661438,0.765883359671914,0.229854027773031,0.15142370158962,0.15556961748994,0.254440454788483,0.104240075720468,0.129067073017764,0.629167793661713,0.371757321433344,0.567271973455206,-6.13547588001194,0.0324562684954032,6.91616976872197,6.45678683532724,3.69903270355407,6.77527854952709,11.0293224947636,26.8376117147569,1.00002980306915,1.04817602291268,1.0164131179213,0.020847102956182,0.00882888241861116,0.0139835157106447,-248.043758584669,4
1643,0.0210702317813913,0.0508568492593401,0.053592155835564,0.20051016391277,0.0149194314360053,0.0416639730975961,0.483157920171327,0.00106077736029791,0.00231817123985351,0.00253135692434144,0.0244996536865943,0.0210597854153056,0.0306676691644244,0.779939248951707,0.219907992226843,0.113359379088161,0.166271136568888,0.263005877307651,0.0990522665121784,0.182470412357739,0.599381689873051,0.411490298695928,0.720143827081356,-6.4108078266984,0.0367507013200641,6.73646585010409,6.64723462754821,4.71037726407499,6.17934069680103,11.8250495585249,26.1318216433068,1.01794815186169,1.01330482451668,1.01840630336537,0.0209122447410609,0.00898970419442455,0.0139431055559194,-236.570464774831,4
1644,0.0225740399321797,0.0350972103309076,0.118948231715573,0.0616022885520124,0.026554927587665,0.0431275262939064,0.478493281693652,0.00135323274814871,0.00114476412828413,0.00216105046070542,0.0249775285579031,0.0262043851255675,0.0303515055783923,0.753161352051549,0.214366965464222,0.175415685498762,0.151548176027351,0.270596605635211,0.113247703449062,0.141701999652735,0.630938620818748,0.398567491446577,0.533317171633983,-6.16172575082777,0.0311839624178813,6.9728751115694,6.33561081124689,3.20011822638945,6.99037577303174,11.0217153029926,26.9592322180091,1.0274865613649,1.09702257921467,1.01305473895219,0.0206171757818812,0.0089192169242956,0.0139770503688376,-250.488479296511,4
1645,0.0242023839921511,0.05975828992815,0.0660276168148234,0.132893125314041,0.0141347793182644,0.0409580851621833,0.43385033961534,0.00107189862766156,0.00197242070302931,0.00157717587737249,0.0226895974308671,0.0201780268848856,0.0333031347197824,0.75634516390595,0.210759845325201,0.126932914256863,0.159948085470011,0.253100069310162,0.110508948863206,0.193090009279994,0.642881149735585,0.411672444929368,0.81404371770298,-6.2302157208075,0.0349746973161454,6.51402663017447,6.88730912725462,4.96684624693279,6.53942201506186,11.9694597079812,25.4998907640834,1.00817956023317,1.03274582182684,1.03130915855242,0.0208898036417931,0.00874793970930584,0.0139741063875443,-245.829265623457,4
1646,0.0214688549498364,0.0576721877623479,0.0525993739431356,0.148514902187294,0.0151185471354054,0.0374513811882247,0.485405890887954,0.00104783910062572,0.00224132903161366,0.00241639698629853,0.0240953279661942,0.0199434272812642,0.0304147170497568,0.761512156878805,0.234569030253447,0.142173399247321,0.166588311403272,0.255974589872092,0.0911300050257643,0.185568190849727,0.613666187760455,0.356625588605068,0.708071808214039,-6.32429157678309,0.0361560615583017,6.96145408926859,6.48805771290322,4.93076589955072,6.37559070221617,11.9875160869591,25.1658351212716,1.06515295669729,1.01063829792048,1.04501536733078,0.0203676402690718,0.00782697533604019,0.0139893323289005,-238.975747425125,4
1647,0.0222524931803212,0.0543455004661805,0.0565476864719763,0.092717423911073,0.0143943216607738,0.0367013169004489,0.474508583023829,0.00101435103854051,0.00171234016586198,0.0021669564425645,0.0242099884619538,0.0237794628312991,0.0308196434172361,0.762491741545149,0.265310012301869,0.149747033629151,0.154689198469034,0.271274929829474,0.100141689077922,0.168794523473272,0.635465380387346,0.390238703374407,0.729288208958908,-6.18140613589565,0.0333995195682055,6.88596844493632,6.24748391472107,4.72142258645692,6.59514520541186,11.267477118804,26.8124504751576,1.00764684421452,1.0057779924745,1.04661913388512,0.020610758495214,0.00898504526627843,0.0138822718653633,-244.142359357519,4
1648,0.0306205124757546,0.0673026738788648,0.0557740158791948,0.0512868110963128,0.0135676292092842,0.0404173838386007,0.481257881543099,0.00123912655067409,0.0013373439315821,0.00226436963962656,0.021343200681622,0.025870693118288,0.0306324208530787,0.769936412153731,0.20695873201242,0.145577645471562,0.16286084259102,0.251465298016237,0.11792547565645,0.13148231250616,0.639893314019433,0.438274188663058,0.563025913498822,-6.1612752392431,0.0333315047319143,6.87610375104085,6.93519820001739,3.75661001951564,6.44271103707357,11.2519665925204,25.9115699793778,1.00245187584552,1.00379852618857,1.01296830435507,0.0205943497642948,0.00899648920241795,0.0133904837905397,-245.135379619671,4
1649,0.020965155374747,0.0323975247321097,0.0575666785569445,0.18046555095674,0.0246698446101625,0.0373605723576307,0.487915762270611,0.00108814144115831,0.00212876587707007,0.00298053435832313,0.0260479700361948,0.0208522178642669,0.0306919540225834,0.76051782659572,0.242795992390171,0.150227761639905,0.153712828192733,0.259798192486165,0.0906604286049093,0.197153896819156,0.609370861937519,0.398262209285381,0.723238455863066,-6.43712729236907,0.0359724329319141,6.82773687102609,6.15086639904987,4.828392168837,6.92197641831127,11.8298181189415,26.9784164369792,1.06029533537692,1.02247706423846,1.03140679105005,0.0203986615503959,0.00866327150063664,0.0138043440553573,-236.184782682826,4
1650,0.0218667099800065,0.0604289941059802,0.0540294761677026,0.118292779059751,0.0136819835543871,0.0397692238863105,0.490509853155012,0.00112580937653688,0.0018219819586576,0.00194313850215873,0.0225728286276169,0.0219952240124792,0.0317468713960305,0.75494799117941,0.214899103115181,0.130155991750428,0.158368343578732,0.259733554221395,0.0963811185628872,0.167368007928711,0.590112455533671,0.343827998055446,0.708533725742467,-6.30312777478188,0.0365349591740214,6.95277345407837,6.19183644974846,4.6605500058801,6.1841207695269,11.2272367531281,25.8048516971776,1.00298271579057,1.05580625715314,1.01920870793006,0.02037499915573,0.00886299250661811,0.0138386375852141,-234.209824454549,4
1651,0.0224713592360041,0.0618660226206697,0.0539929963420919,0.0757854640549404,0.014136756378138,0.0380170449660665,0.476420524789262,0.0010668999139422,0.00160862484932889,0.0020547703900116,0.0243707675118527,0.0241030793403578,0.0321576291168058,0.790964533941012,0.202986883341845,0.135289947744404,0.157951684286642,0.273649275622304,0.101061980407999,0.154760512367295,0.615251518953523,0.409388701287092,0.633599418890807,-6.21989262535482,0.0339207699111898,6.95826248867605,6.75210340694525,4.36748577254846,6.33263372696967,11.1174205038219,25.0971055681695,1.02068514642733,1.07633141049402,1.05585435032213,0.0207096542979896,0.00885191472330736,0.0139191910331775,-235.288466165561,4
1652,0.0217394596120115,0.0397095264573465,0.0550930348210728,0.0555185536633962,0.0139974816180362,0.0368449048833157,0.492323267365212,0.00104041235530998,0.00175601416152352,0.00245674943887584,0.0270839242537802,0.0248200741921802,0.0311754156041334,0.796279153879943,0.21519742288584,0.189051615263481,0.15126899195776,0.246041216038873,0.114347045446439,0.152396055161162,0.627753396903588,0.423048021831198,0.658203945810493,-6.13484977607566,0.0310708405857089,6.89154141251839,6.87642630499764,4.11292601920115,6.74417485102985,11.0731267520103,26.5010281372474,1.00121266755656,1.09999749922426,1.01271070393445,0.020459177491569,0.00899283609480768,0.013904553429688,-261.823075900385,4
1653,0.0218139979041823,0.0622561057793285,0.056558912721853,0.0730457307160274,0.0148517983943443,0.0381916518429317,0.470303157725858,0.00100687136094787,0.0014629139312981,0.00240430406559292,0.0257314299797877,0.0250114718372625,0.0306702717494354,0.778156434803062,0.225888139957044,0.114342346438952,0.166152389049005,0.266254768504847,0.112292419009911,0.128926614040591,0.615546282655618,0.389262352909583,0.538347441115999,-6.13288780400023,0.0324041640920714,6.966227113428,6.95817694157562,3.53142619139306,6.13024806039844,11.6234822348184,25.3509885766554,1.00287282419908,1.0754519815148,1.04199700223048,0.0206879647422803,0.00864610959668749,0.0139687265669012,-245.687263335509,4
1654,0.0220682438970298,0.0634963927949401,0.0633382054191855,0.0760174860108045,0.0139242721913481,0.0375402047442852,0.457586384510702,0.00100443890241205,0.0015129365467802,0.00190854338559551,0.0245748303361839,0.0238594917408339,0.0314327011822935,0.76177710720991,0.218570590657004,0.15676710934156,0.157170652090093,0.2648370942596,0.105469006761424,0.137096696889658,0.631426052192578,0.409361176481667,0.576418274301321,-6.15020958969479,0.033462854309699,6.84215458286923,6.689275930236,4.03124418565924,6.04751170789523,11.2665538912139,25.1974138639417,1.01865365803049,1.04806909292278,1.04804459435654,0.0209126487795364,0.00881538353479586,0.0137227221452809,-234.35030381444,4
1655,0.0225894799643534,0.0402461555227779,0.058798949239986,0.0746180548428138,0.0136703794920207,0.0394598456872567,0.496883219723838,0.00108514337175072,0.00191770785258752,0.00190468276638452,0.0237540867239894,0.024083801653807,0.0319406872999168,0.775238727448338,0.215150923969567,0.14906497297485,0.158416543151863,0.267475320869717,0.0964728032892711,0.133461251763802,0.637477102338879,0.381625463854726,0.58017083051299,-6.16600217549213,0.0332191537667594,6.61124010802773,6.49561889405804,3.91705016212227,6.69994493598783,11.0049900863248,26.4727242382398,1.00013808881217,1.00460705313906,1.03575308349176,0.0207160904064431,0.00893685283165165,0.0138743571091444,-243.893667773711,4
1656,0.023477227511955,0.0639111514304,0.0842205390562235,0.0625134558817156,0.0135575752293762,0.0375175313340145,0.468409434425847,0.00124255263500841,0.00156835563317944,0.00166658403013607,0.0213151141158574,0.0227785807849221,0.030673176938313,0.760060025612217,0.214334168781939,0.161497782970025,0.166705753671927,0.268954816358303,0.0912348822539633,0.162366564436871,0.639519298840786,0.39620020764872,0.629395339754162,-6.17613866140161,0.0349893088527524,6.93980555022059,6.47722033513532,4.44709973143666,6.2322987729685,11.5979017146592,25.0814019078572,1.05314781425427,1.02542882431925,1.02067887832646,0.0209450451721196,0.00869841993875365,0.0136494526002348,-239.998083896233,4
1657,0.0213732550971339,0.0293462466898355,0.0595126474518451,0.118520579351672,0.0274424488357051,0.0368162199123671,0.486325424725882,0.00125148244397146,0.00174648739054535,0.00296803610768842,0.025276972634467,0.0236560278291339,0.0302791490731723,0.758404602453595,0.250560071700287,0.146618463389678,0.16284735184184,0.250500929377638,0.0921456219502896,0.186622854580394,0.605845267913187,0.382707733490276,0.780817078877806,-6.38347525396642,0.0352293573825452,6.66721712306968,6.29212534098363,4.89152825328404,6.90589292043114,11.2361109194236,26.9907555561807,1.04054916139589,1.02839366389675,1.00011605007078,0.0197917889181926,0.00889552486336635,0.0137177811407854,-248.45626661812,4
1658,0.0267098005562221,0.0297903530550903,0.0590701431634425,0.0872876478812733,0.0254074712866962,0.0445912807663247,0.487162086234315,0.00115338641123346,0.00242484193057566,0.00272167720323482,0.0261369863410715,0.0218699717189402,0.0310859647411966,0.791436417978465,0.23859468155852,0.146622912557447,0.15113015148771,0.237636227963672,0.084941842158847,0.185317389701619,0.587773136044421,0.327753453750596,0.68888735431674,-6.47544934588929,0.0354289694539032,6.44810393328672,6.09458492634392,4.77731821769478,6.99167605976176,11.0690306427284,26.7251864041863,1.07834017303001,1.03320436490452,1.02707078438933,0.0197223654663119,0.00807723280806724,0.0138343267983338,-244.154641826473,4
1659,0.0212154342583387,0.050733636405791,0.0537303411397837,0.172288037214922,0.0137386022351979,0.0422213396497706,0.471082149202848,0.00100323256823223,0.0020308257660701,0.00194750789065944,0.0252587735052472,0.0232971373115873,0.0355281457135542,0.774272392117109,0.256145384598519,0.126267592459715,0.170955069865561,0.258955574640619,0.112589114413447,0.184952563664441,0.590918428424643,0.461834496961816,0.741241147617715,-6.26819362910373,0.0338623472465857,6.59690852711461,6.97543839060071,4.97337359512919,6.25598729189508,11.9600972021185,25.9182290325835,1.0109219262424,1.03396130696539,1.02702818183035,0.0207142611472454,0.00868786127569336,0.0139764810979825,-241.731403010345,4
1660,0.0243349848411295,0.0301531173006335,0.0526899532970792,0.0819721512286261,0.0256858090565598,0.0398693780790821,0.476307025989993,0.00133251028353034,0.00239008082011637,0.00496356052745302,0.027463220337841,0.0233019850994747,0.0312197346423978,0.777511722174126,0.257348393045942,0.153868149678058,0.152450926616732,0.261099256328654,0.0917021522207345,0.130015008852129,0.600720922388995,0.386799112093159,0.513968682057734,-6.5972470864634,0.0363785258884526,6.5017828922796,6.20053878282824,3.44478614510926,6.96910822382006,11.9173846303301,26.8371596494808,1.0786603025464,1.0016776287184,1.0916065467645,0.020983139145687,0.00805389906396063,0.013418835889768,-251.575233486326,4
1661,0.0231033805633369,0.0605687589840194,0.0605337095073677,0.0608154102822602,0.0138971106379374,0.0448055321972884,0.476133841379622,0.00103196874901,0.00165059008919599,0.00226898515811558,0.0259181851211649,0.0239111241706068,0.0306565809309357,0.795767511217635,0.237968280802451,0.151533101583278,0.148576626292159,0.27025755295362,0.110886443680099,0.143539984623821,0.644320830885759,0.395495582109352,0.634644741249793,-6.17773089470424,0.032070249610194,6.70127357300311,6.89549406749023,3.99861718469647,6.63569541610519,11.1262432192126,26.9824856213892,1.00537883402656,1.08792245467855,1.03868455382195,0.0209968372488147,0.00866495246886932,0.0139144133477121,-252.561158368513,4
