"PreclinCancerProg_Exp_Rate_S1S2_P","PreclinCancerProg_Exp_Rate_S1S2_D","PreclinCancerProg_Exp_Rate_S1S2_R","PreclinCancerProg_Exp_Rate_S2S3_P","PreclinCancerProg_Exp_Rate_S2S3_D","PreclinCancerProg_Exp_Rate_S2S3_R","PreclinCancerProg_Exp_Rate_S3S4_P","PreclinCancerProg_Exp_Rate_S3S4_D","PreclinCancerProg_Exp_Rate_S3S4_R","pCancerProg_S1S2_P","pCancerProg_S1S2_D","pCancerProg_S1S2_R","pCancerProg_S2S3_P","pCancerProg_S2S3_D","pCancerProg_S2S3_R","pCancerProg_S3S4_P","pCancerProg_S3S4_D","pCancerProg_S3S4_R","pSxDetS1_P","pSxDetS1_D","pSxDetS1_R","pSxDetS2_P","pSxDetS2_D","pSxDetS2_R","pSxDetS3_P","pSxDetS3_D","pSxDetS3_R","pSxDetS4_P","pSxDetS4_D","pSxDetS4_R","country"
0.217110891522494,0.241626472419667,0.373751719742922,0.244974987881832,0.2434819209214,0.430019455963965,0.512190620625388,0.525723096535089,0.793264786127669,0.195159285655895,0.214650527540286,0.311852255880223,0.217275884414896,0.216106352020959,0.34950356143507,0.400818439404952,0.408872232651879,0.547634494812548,0.0166875997373736,0.0189767274823495,0.0345206441091434,0.117273646638705,0.10478031366266,0.156954741642914,0.544096361972203,0.478655182124914,0.815263746643938,0.999591046613052,0.999035805140514,0.999999080576779,"Chile"
0.278498384789802,0.247891558631378,0.359911730090717,0.257461576009526,0.249616370332315,0.435419270315676,0.5001138236513,0.401463034993499,0.813317893035868,0.243080509667001,0.2195554288332,0.302262087384878,0.226988672077247,0.220900388526937,0.353006654900657,0.393538373892777,0.330659938597846,0.556615479371813,0.019452541304013,0.0218095473792582,0.0357237612664594,0.122604451926209,0.107622253452088,0.157132905668726,0.576282509703733,0.37732806102853,0.826447883011002,0.999868564829282,0.993842680029645,0.999999273559481,"Chile"
0.253017145258393,0.262974956730902,0.402063541546074,0.272077986091418,0.241147011312755,0.342349995906412,0.481427911347005,0.485598715451731,0.652580654286417,0.223545430804605,0.231238850637572,0.331061761030042,0.238205150629541,0.214273892729251,0.289900370751864,0.382099545492243,0.384671320331557,0.479299706050778,0.016145446132412,0.0203049366866192,0.0374543341759414,0.116184729430176,0.0978191173770454,0.127047586016801,0.548072886210902,0.455480437092599,0.737413774420451,0.99943573190316,0.998668141121707,0.999978658352602,"Chile"
0.211706728566845,0.247212148545479,0.366923319268804,0.219264986614613,0.251669386836271,0.394365152081033,0.492803300624332,0.618891234715601,0.676828054465433,0.1907980214051,0.219025006753412,0.307137227768557,0.196891123147619,0.222498252106134,0.325892140594166,0.389088576856098,0.461458777501932,0.491773494833744,0.0161171456801362,0.0212404121990338,0.037495545449586,0.100046936612558,0.108992678399401,0.131377687063793,0.554071113087101,0.54117791789558,0.755966815919628,0.999734269417468,0.999753137238497,0.999991040567646,"Chile"
0.210276502800197,0.246622383745987,0.360602534645487,0.225870014903824,0.263245526259298,0.485378890075078,0.408285813102252,0.611038466592231,0.859558017708103,0.189639851860353,0.218564279346062,0.302743921467198,0.202178200130695,0.231446825842059,0.38453604060437,0.335211153695701,0.457213089774,0.576650846197168,0.0137733039990715,0.020298600058259,0.0380903526036273,0.102944026254118,0.117149876197292,0.157756143157789,0.447379948270909,0.514213765933726,0.827087219462645,0.997470894134882,0.998657110464196,0.999999535297082,"Chile"
0.237319277292078,0.242361838717112,0.356117911896193,0.226721317523187,0.258513079701786,0.473755881271244,0.497142013197562,0.524202267989983,0.824615376292717,0.211260578774488,0.215227834781889,0.299609968950411,0.202857098903556,0.227801069148604,0.377340763202831,0.391733404207037,0.407972544707346,0.561596419548198,0.0165072753038605,0.0212106946799009,0.0365651157294095,0.106083675898077,0.111965153417392,0.164215760979908,0.545580934375519,0.472589933728384,0.841091823234054,0.998273307007013,0.998635280233496,0.999999866363043,"Chile"
0.249779274520002,0.242622360875515,0.371934337911434,0.24555152826405,0.260888650298014,0.420023480438418,0.502908329131146,0.601555993915243,0.75685530594637,0.221027296779048,0.215432258690591,0.31060049155034,0.21772702641238,0.229633305058636,0.34296860775121,0.39523076842599,0.452041647448192,0.53086059033196,0.0190428350033515,0.0195000228201508,0.0381916596090812,0.10889748545985,0.107187104418715,0.147322949852425,0.564765321070109,0.516784424400038,0.809992911525002,0.999555560491916,0.99964370159807,0.999998906507305,"Chile"
0.232678538678588,0.249053717495786,0.384978645943602,0.230432905976716,0.241535519682223,0.480734123992457,0.507902319291708,0.412746934530725,0.854251106742358,0.207591738807256,0.220461902574489,0.319534833259008,0.205810281401822,0.214579094607454,0.381670705225761,0.398243451102718,0.338170252107127,0.574398197915411,0.0169152740235145,0.0212007368686495,0.0349641604501805,0.117928862416498,0.103711251320427,0.168269242376627,0.576397784953021,0.37203041642662,0.853365611550158,0.999716611825593,0.993597784529737,0.999999884481292,"Chile"
0.242697660580698,0.244496623953935,0.327505198810049,0.21879772256497,0.262307790147925,0.488384273205089,0.497997532069051,0.579552756108886,0.868430513860936,0.215491334185996,0.216901367862043,0.279280455618209,0.196515771554193,0.230725787758253,0.386382968851398,0.392253565223125,0.439851166304735,0.580390395833922,0.0180608310260426,0.019502741982493,0.037237144489855,0.115430580607206,0.127324150378092,0.170448381221485,0.519175963066263,0.541504941413471,0.849130866034268,0.998819007284837,0.999707462040372,0.999999829355432,"Chile"
0.221884212811093,0.249564396258564,0.376738319932082,0.2406189412072,0.242221363937735,0.468150508756873,0.50277357681381,0.435861554060563,0.800465290321867,0.19899189455774,0.22085989449396,0.313904412052576,0.213858864688541,0.215117586341737,0.373840725888908,0.395149268879578,0.3532927462688,0.550880055669904,0.0169580473837686,0.0203968258063903,0.0375309237035859,0.113723522891237,0.110858310208957,0.173190298028868,0.588321888057787,0.436567614434389,0.841903435954825,0.999568986809021,0.997852595026897,0.999999825513931,"Chile"
0.300416077245185,0.314316189209266,0.34548359715402,0.2295475175447,0.378908999323941,0.480948377290893,0.412534812155842,0.666937938170072,0.756712423046996,0.259489952806292,0.269711917561246,0.2921220570785,0.205106803632565,0.315392090385687,0.381803170125658,0.33802984831837,0.486722137512142,0.530793553543805,0.0331159592322226,0.0251495036921071,0.0319936620952997,0.124399819468665,0.173497561068657,0.150930112051453,0.48839930700729,0.5861259867866,0.781160041503651,0.999235057429365,0.999933736656304,0.999999655672655,"Chile"
0.263765439980484,0.241493166754218,0.383208630249731,0.23481409856802,0.247815459297771,0.460953070771391,0.496964922693825,0.521389154496362,0.831356359641733,0.231846303326854,0.214545829027952,0.318329332671997,0.209282168456586,0.21949603526154,0.369317725863805,0.39162567643068,0.406304759549652,0.564541752411084,0.0163931397409615,0.020962846526786,0.0382003040205614,0.110228390810978,0.107216280444811,0.159643721969907,0.546364845484941,0.466792072970826,0.830115381639819,0.999445102756305,0.997847306416087,0.999999380788818,"Chile"
0.21030572207991,0.239923256808659,0.355351087246985,0.218675264667101,0.266275816113194,0.432527954354456,0.519246621534382,0.63979615349383,0.694095247398569,0.189663529654264,0.213311768284502,0.29907268663621,0.196417372539861,0.233772239609561,0.3511332857692,0.405031384290497,0.47260007828244,0.500473808782625,0.0168253467996846,0.0237693089806179,0.034912464960268,0.113432284947026,0.116537180391021,0.148311926625778,0.595056663271519,0.55379188820555,0.807901691994238,0.999949172354462,0.999809828278582,0.999999116768986,"Chile"
0.2192033497734,0.242997558106488,0.371257614218222,0.246319669077344,0.237545206459948,0.422975956677036,0.493357667151409,0.481476621299572,0.751882827684203,0.196841620527723,0.215726571118584,0.310133800676308,0.218327691483317,0.211438757886905,0.344905616431705,0.389427151844107,0.382129642661052,0.528521995327632,0.016444687189397,0.0211167842079038,0.037408213257012,0.118181015338975,0.106994419484055,0.149432919688087,0.595566723642777,0.471220542214294,0.811208679170933,0.999834036668087,0.999050106379612,0.99999905764457,"Chile"
0.249339663207683,0.244052390134241,0.320397561854318,0.247428273283153,0.245893836602541,0.366133506680685,0.443411081823131,0.543354636336326,0.605687640053942,0.220684776284299,0.216553411684262,0.274139594705705,0.219193776530639,0.217994759148027,0.306589779867046,0.358156697266682,0.419203380748422,0.454300946932738,0.0203210442484124,0.0220968864371636,0.0291099042612163,0.121274051233064,0.111271467863493,0.126681415416209,0.498429056407073,0.526739935387619,0.723713598049356,0.999147689741792,0.999403109570584,0.999987245916956,"Chile"
0.30172220743625,0.268169488657348,0.300094399367884,0.211843213234044,0.359260579622091,0.493472174024523,0.343137747085382,0.587661086058918,0.724975507102317,0.260456523964421,0.235221851104045,0.259251708789331,0.190908457531255,0.301807607064622,0.389497062629049,0.290459532302989,0.444374674039692,0.51566356838725,0.0336236851714782,0.0214519407896654,0.0280004758538806,0.114018889006426,0.16293924363515,0.141039701112593,0.396229949288493,0.545655437303487,0.792522738819935,0.9901642004816,0.999195475286785,0.999998858516102,"Chile"
0.203153500672942,0.246425390028756,0.391238253788186,0.223491407047306,0.23600447504839,0.45782955323585,0.519743378503166,0.423610448370424,0.813082653768212,0.183847048217489,0.218410326255276,0.323780974899351,0.200278236190644,0.210222860366022,0.367344698933208,0.405326865699258,0.345321136540496,0.55651116565303,0.0165328654740735,0.020839938349377,0.0382890895039273,0.105187683882763,0.11251859716045,0.157523764426849,0.585241387707679,0.406267860960795,0.826055703150229,0.999725365913325,0.996592390411181,0.99999927256959,"Chile"
0.234237417844167,0.254293894892028,0.356902400022736,0.272342494246239,0.24262448829709,0.453151504389466,0.507199761002971,0.488746142906878,0.741480020689674,0.208826045219029,0.224536136315333,0.300159201152481,0.238406624932527,0.215433927795155,0.364378173165658,0.397820533506753,0.386604978091841,0.523591700653198,0.0169449870444145,0.0230575625209318,0.0367246185398549,0.119853992421041,0.108445088001147,0.161582564985513,0.559705486666214,0.430498924379341,0.824170768355402,0.999732506462449,0.995005621393749,0.999999919482091,"Chile"
0.295546173028653,0.307628447306289,0.310883601166665,0.258151962905335,0.388437304280327,0.457530128299861,0.439214810313997,0.660749954680013,0.791411025611695,0.25587494457762,0.264811571490546,0.267200832126499,0.227522164788978,0.321884264498783,0.367155237796904,0.355457689578059,0.483536135274931,0.54679513975898,0.0322002669290463,0.0256161318941491,0.0279582223593858,0.13399824058346,0.190885935454006,0.165270946451225,0.498192583727595,0.626374469747828,0.823576836633889,0.997851081040891,0.99996499317862,0.999999879342787,"Chile"
0.302528825335421,0.249094943618626,0.382499751076672,0.228334729644846,0.310455420504471,0.44877587446805,0.513565089293554,0.537613447242473,0.789710654076676,0.261052812448594,0.220494039245412,0.31784593921951,0.204142181959823,0.266886994508739,0.361590833545366,0.401641429969597,0.415859327295967,0.54602386757629,0.0188099259453999,0.0206978127820539,0.0369821544316202,0.10769223542633,0.136119988042773,0.161671301693359,0.55546649624978,0.468745258191645,0.821242832346389,0.998776301586812,0.998917254877372,0.999999376903073,"Chile"
0.239918835295461,0.244207916217447,0.37398366321045,0.226063454635998,0.238225709810933,0.4811007112162,0.496616223810096,0.462056014293062,0.849523453337543,0.213308289924413,0.21667524858889,0.312011848745189,0.202332515640128,0.211975193910663,0.381897335302908,0.391413499992468,0.370012949325712,0.572381336351994,0.0163328529952891,0.0205650651532661,0.0366717336111163,0.104011545012117,0.113040900726794,0.160045207647924,0.556430114665933,0.447872232508476,0.832219577247935,0.999833636251988,0.998386882985136,0.999999676011606,"Chile"
0.254015968180368,0.248255631970257,0.389542266345951,0.241799196382256,0.287837575662516,0.431816214176626,0.51965016155226,0.576734938959016,0.773699764689344,0.224320584241235,0.219839516176583,0.322633142845338,0.214786164498972,0.250116618340553,0.350671296870098,0.405271429499136,0.438270543407373,0.538696806072747,0.0172949643705975,0.0252591323008214,0.0366313554791619,0.114468493201971,0.142551511095263,0.145546959357326,0.60233722067691,0.508856443760648,0.797248182382611,0.99965406342734,0.999400399887748,0.999997964046121,"Chile"
0.222669964640322,0.24261829595266,0.393220677020723,0.246200142304843,0.258009804948402,0.401904559410497,0.515828941742533,0.50499248201271,0.736536718290026,0.199621040932991,0.215429069476766,0.325120199311603,0.218234255131165,0.227412343112321,0.33095540334598,0.402994493337944,0.396489887408659,0.521230839947172,0.0162415882805038,0.0215634852102934,0.0366485006902821,0.124377964842922,0.113064009131546,0.139219805975145,0.554554607550712,0.466109168792023,0.78672309155337,0.999566788495448,0.998117881716842,0.999998167384621,"Chile"
0.202391396947367,0.239986747547728,0.374386504427166,0.237948039464978,0.244061605440063,0.419753125446113,0.489450748414458,0.653255810019702,0.805848724503347,0.183224817940406,0.213361714116185,0.312288942912904,0.211756352408643,0.216560631350903,0.34279095202024,0.387037027372573,0.479651141189486,0.553291366938454,0.0160076272176606,0.0192420136559748,0.0371718980714677,0.111195912066774,0.111846624347143,0.152742816526239,0.525096614809687,0.583959171067364,0.800702745957743,0.99942900935248,0.999863870081217,0.999998630230405,"Chile"
0.237482632340061,0.23873304147167,0.398455218626069,0.215114496424323,0.286365484952098,0.492583148289378,0.498753117706617,0.442717417567212,0.892539618007548,0.211389412817357,0.21237488244834,0.328643655821719,0.193550900647194,0.24901190906388,0.388954068474219,0.392712596260056,0.357711319056061,0.59038583281769,0.016884581744678,0.0195986071540241,0.0382394696309864,0.108834241716105,0.126605427766554,0.175806091423765,0.563521415591874,0.43394425242306,0.862034728010076,0.999871450853723,0.997958585162944,0.999999978552568,"Chile"
0.208148549477368,0.23899675312782,0.392295489368479,0.224635457098448,0.253562782699712,0.411310540080504,0.471002511135303,0.513126083367917,0.809234810293855,0.187913607257858,0.212582560987686,0.324495519924989,0.201192634756832,0.223968977926949,0.337218920450075,0.3756239894832,0.401378689343571,0.554801402695266,0.0143444336818282,0.0222453464739777,0.0369550787558006,0.103637518827315,0.118679915983389,0.14375404021748,0.515991123125824,0.45872224680837,0.802484173619616,0.998947245068496,0.998797383579968,0.999999146109254,"Chile"
0.221559486506715,0.244863260825812,0.387687917760715,0.232219342880538,0.286628241894387,0.393779835566854,0.488896401245465,0.635813801221398,0.679938124067986,0.198731743919291,0.217188428068257,0.321375903252119,0.207227784706674,0.249209210476057,0.325497458636052,0.386697138884593,0.470495598396848,0.493351659265989,0.015965174632697,0.0208545180770138,0.0371227993202047,0.111615523835452,0.128340039286515,0.137444028447615,0.553028708333301,0.539664197100928,0.78063872093602,0.999442896904982,0.999790179948763,0.999996274645145,"Chile"
0.257016783371134,0.256227648477216,0.37729003711068,0.232891412327165,0.321575036452803,0.437845501155057,0.455503968274743,0.558640384555407,0.836226459345325,0.226644765851385,0.226034243390118,0.314282838372857,0.207760403692187,0.274993773909138,0.354574507352317,0.365871693143303,0.428013783291087,0.566657321795279,0.0146880063222544,0.0204831220559384,0.0355896264165854,0.102434654082872,0.134450878887147,0.150354933222285,0.505779640289892,0.446929310147955,0.815125246769956,0.998492837503694,0.997667053534902,0.999998715748209,"Chile"
0.303276931934087,0.302546928187527,0.330598834246543,0.210244138808043,0.373309974041216,0.472388942060057,0.378619067951072,0.601296645049013,0.825088391527048,0.261605416986343,0.261066189379164,0.281506653842124,0.189613624946475,0.311548202419909,0.376489043885201,0.315193572297655,0.451899516640782,0.561803742083312,0.0323255064966293,0.0236187059206838,0.0305023611704753,0.113429736490551,0.177167944310516,0.15515724256022,0.404224415619386,0.565558055101092,0.820866069939316,0.995582198223656,0.999876406934238,0.999999732509989,"Chile"
0.203598658340802,0.258219247780004,0.385910523849371,0.235890403353871,0.311421183881465,0.45898350655157,0.501686331621576,0.532038185032233,0.852066358557206,0.184210284107502,0.227574139114742,0.320168648348534,0.210132764010788,0.267594666423828,0.368074332553049,0.394491290202889,0.41259349440008,0.573467348685381,0.0161654999096202,0.021091887307362,0.0381382871235925,0.112329646951313,0.140120777221688,0.163493298585747,0.564681989883672,0.469717755747212,0.845271927406387,0.999688219426382,0.998732829345328,0.999999915011583,"Chile"
0.30098815220384,0.280432393068687,0.300462412307972,0.238561283404841,0.377908276422263,0.488048260715481,0.36279440669993,0.609511547233255,0.891402710223063,0.259913458910756,0.244542983553601,0.259524263590921,0.2122395898623,0.31470664465845,0.386176751221186,0.304270543888816,0.456383664861649,0.589919874456731,0.033778470131748,0.0227947302287104,0.0302518193672896,0.11973918665493,0.173168373590883,0.175000476446245,0.413814639739878,0.563151312074115,0.859141634232711,0.996805268592602,0.999830903570112,0.999999971701945,"Chile"
0.262528934841673,0.24814869403739,0.344371172065452,0.236063554476955,0.238353332983574,0.481677419707606,0.513390975184159,0.557079229506607,0.798434137588601,0.230895889859046,0.21975608296613,0.291334157736904,0.210269518569842,0.212075757719263,0.382253697589744,0.401537238229714,0.427120126734307,0.549966897399397,0.0175330751389637,0.0219761686566099,0.036484098702044,0.12017787232028,0.103237406265428,0.162274703348971,0.582693210834029,0.51876735607651,0.841068639972598,0.999534285066261,0.999585388666293,0.999999601639995,"Chile"
0.245671091736733,0.242593529522467,0.328397723966669,0.256569743840785,0.243393281195111,0.387462331210864,0.508359597590749,0.516034505195656,0.657817390321471,0.21782055209445,0.215409638214963,0.279923428964811,0.226298968203868,0.216036864822945,0.32122279751484,0.39851855840874,0.403117203238659,0.482019348802811,0.0165780400228953,0.0219120123017814,0.0314138925426581,0.115078239898448,0.120297462625239,0.13839640586555,0.591312537531762,0.509432223276938,0.769117959318612,0.999866897841791,0.999464082380811,0.999996271811577,"Chile"
0.217544439184953,0.320078262795264,0.402408496296881,0.223177154063648,0.248394745572543,0.444836924551336,0.508720699722241,0.412329335892284,0.769332704885775,0.195508146836812,0.273907791155932,0.331292474658403,0.200026881747898,0.219948039563134,0.359071212739976,0.39873571542906,0.337893815189705,0.536677862221661,0.0143491641096777,0.026680971633951,0.0381375967112415,0.100755815904054,0.106267413532787,0.151703881627724,0.550241821069241,0.386728957399445,0.815643425338961,0.999790806634228,0.995241366168869,0.999998820940832,"Chile"
0.221946498047554,0.240450799280608,0.352746453424366,0.210740534776191,0.244078416770606,0.45029505998979,0.510190215995699,0.538628819235594,0.754952946860506,0.199041783983291,0.213726670290077,0.297244647996459,0.190015797648981,0.216573801898382,0.362559959180784,0.399618634189256,0.416452146358205,0.529967269274134,0.0173773677763594,0.0230389218591878,0.0354073909842502,0.0989164804090629,0.10965751505377,0.161892964210472,0.563265797558155,0.514901986694953,0.808673702903829,0.99973784808042,0.999645112943809,0.999998263386705,"Chile"
0.235671117969108,0.236991031100187,0.35968006040631,0.231605971730156,0.242163230359681,0.380749330854506,0.478323018172794,0.589309053730226,0.688652165056188,0.209959538677834,0.211001635566841,0.302100423937327,0.20674137194046,0.215071956992394,0.316650837296747,0.380178049111862,0.445289572545598,0.49774743337997,0.0172850172242769,0.0214310980612567,0.0360896231366982,0.121459244859748,0.121104801319715,0.131192507196565,0.537300028653892,0.522050281247966,0.763905532847212,0.998720906412131,0.999650062904356,0.999997114113584,"Chile"
0.209184207993651,0.251514682500766,0.386256707792793,0.24137815846143,0.270677034323586,0.41793228465577,0.4918229324489,0.492151123327745,0.770978243875454,0.188754216079481,0.22237795991025,0.320403954314787,0.214455490089921,0.237137164864993,0.341593188840796,0.388489365062747,0.388690024346376,0.537439649916583,0.0162101873776833,0.0207167803802403,0.0359561385242422,0.108652036665657,0.121917920092935,0.143126547492281,0.551895613705805,0.45552060787755,0.797210371448344,0.999670677771416,0.99864955287209,0.999998743766792,"Chile"
0.251730313682106,0.241302237819974,0.379780088684955,0.224429200164276,0.251967420066901,0.37312433913589,0.512287086858063,0.640443744799729,0.717976850955785,0.22254562139222,0.214395848782862,0.315988185388517,0.201027858206114,0.222729938936978,0.311420389872776,0.400876237404969,0.472941507321305,0.512261974835842,0.0158676446109404,0.0205570560221047,0.0362892015149763,0.107643695407204,0.118682813918542,0.138701897187708,0.571293609579389,0.554456807325897,0.77834011353187,0.999506370508,0.999840551876842,0.999995374582016,"Chile"
0.245770115341276,0.250164891047426,0.396356180962221,0.267798520879659,0.238677135710086,0.363998201639839,0.512515408717121,0.557151570215347,0.641231113505456,0.217898002488009,0.221327623618604,0.327232973549766,0.234938090423944,0.212330848435435,0.305107555591325,0.401013014841017,0.427161567771406,0.473356333352579,0.0162676100718131,0.0219030173888477,0.0383856450365355,0.118204419423806,0.106114591946099,0.121952088563712,0.52518502365229,0.502938260801431,0.732979092152197,0.999551586757955,0.999464299497544,0.999983988036445,"Chile"
0.258269071474118,0.238478703968779,0.397553597240558,0.226131712286736,0.246018433620688,0.448004145911375,0.498624191361096,0.610502842088252,0.795634502580909,0.227612623265842,0.212174534365792,0.328038073622603,0.202386960690513,0.218092188599377,0.36109796480479,0.392634295867028,0.456922281929493,0.548705203653838,0.0143465164910223,0.0198373502881939,0.0382484199495074,0.105197007507179,0.109941514017853,0.149332333354613,0.55282933276186,0.502086970752747,0.810822677004978,0.998426785244325,0.999336879851894,0.999999464021878,"Chile"
0.223717106949981,0.242236083648173,0.362326121354386,0.225484121601388,0.265445209755753,0.486931180248994,0.4887628549436,0.489719302297236,0.669283908733747,0.200458712947344,0.215129139498564,0.303944667684486,0.201870266630672,0.23313554157442,0.385490678132021,0.386615229086314,0.387201618857041,0.487924860940039,0.0169198447504324,0.0200993646384033,0.0346012877063993,0.107021963242991,0.115463113960601,0.168319218727437,0.534845018634075,0.477500575616468,0.786346531039624,0.999744268853699,0.998935749660832,0.999998211940337,"Chile"
0.22508980510522,0.249887364131847,0.399129066261745,0.222644246192602,0.277723248982139,0.40508071751864,0.469566831629071,0.487701831125288,0.797243007700986,0.201555488853766,0.22111149108583,0.329095895319569,0.199600456163873,0.242493566815704,0.333077023681964,0.374726941858353,0.385964067846881,0.549430530142354,0.0148261661668165,0.020342628286907,0.0372840603981455,0.100960051510755,0.12398198635901,0.14712384845204,0.548490416232583,0.461046420065125,0.809785517178631,0.999650273913609,0.998838900895499,0.999999806371041,"Chile"
0.239888711379725,0.247882717796797,0.357270196200454,0.21078841176327,0.318979807955555,0.473213788414952,0.516322883883196,0.592745754129398,0.77945022453779,0.213284591332683,0.219548529021346,0.300416552593969,0.190054576323861,0.273109773442083,0.377003132573351,0.403289306699526,0.447192674025135,0.541341899028024,0.0166550637022621,0.0233055458791178,0.0380257821039298,0.10561308931173,0.134852067867571,0.163538610100515,0.551818177593499,0.487379300088773,0.831474681571583,0.999489909743428,0.999326385028733,0.999999445362329,"Chile"
0.304376308335947,0.244528223771322,0.366072889722944,0.213955973361127,0.27515089942474,0.426600415641238,0.484775311196818,0.495540067506414,0.715542694357294,0.262416744507288,0.216926113244837,0.30654774617507,0.192616069359055,0.240542487123939,0.347275681446364,0.384164447426533,0.390758213261918,0.511073297977666,0.0159763319502886,0.0212848802778064,0.0355624493325086,0.0991460854690168,0.131508180722115,0.136667402043468,0.558514523372017,0.452976135001882,0.772689683898986,0.999201365685315,0.998582097270199,0.999996719608858,"Chile"
0.236670774752265,0.249092872771125,0.374118970778169,0.218501847766806,0.267263978990037,0.450499207844257,0.518592174858529,0.574271605617084,0.885187123612489,0.210748913366347,0.22049242500577,0.312104932450948,0.196278005647538,0.234529023463149,0.362690077915286,0.404641881617247,0.436885110817225,0.587363048062786,0.0150163184584124,0.0219336856120489,0.036651620242396,0.104674731917776,0.119497679062175,0.166723306020823,0.589944328655829,0.505554393477816,0.845632927370275,0.999632091644014,0.999299231686672,0.999999820014458,"Chile"
0.216080383374891,0.239622229592762,0.378912211117937,0.211332686456983,0.268696354617345,0.361279211842836,0.490144834831599,0.59167616020233,0.601564185066516,0.194329463246299,0.213074918068938,0.315394289201729,0.190495289175951,0.235624680549769,0.303215579158254,0.387462329030958,0.446601078339258,0.452046135839567,0.0136196142998939,0.0195713329465925,0.0339582134013164,0.0972320305116285,0.108456123271078,0.113201714628085,0.515099697084003,0.515175848172728,0.71029526935515,0.999149034451509,0.999487624015274,0.999992275716792,"Chile"
0.221821282962813,0.24205279401342,0.350350353785067,0.225067109850335,0.245659574427966,0.404364777973012,0.480912452928923,0.537386910866134,0.62172198702043,0.198941485653097,0.214985267620506,0.295558757176414,0.201537367746443,0.217811543440359,0.332599376186367,0.381780961400058,0.41572698319489,0.462981098635186,0.0172197998742542,0.0219353731891678,0.0348267950311049,0.110302815571686,0.104084284349765,0.130647163513815,0.5122877795101,0.502283018283092,0.736982748150707,0.999209327185568,0.999525495687052,0.999980053423909,"Chile"
0.21969115518984,0.243459013489782,0.393344721250347,0.225451454118218,0.29503357975844,0.394909746131974,0.493539121273509,0.545480874068074,0.667880280189353,0.1972333099936,0.216088394825147,0.325203909064605,0.201844193315167,0.255493413305186,0.326259155777878,0.389537932753117,0.420436980506823,0.487205592983552,0.0139998706887046,0.0230959591756842,0.0380298504405784,0.107118429409763,0.134050302168817,0.136333273882726,0.568742333081911,0.505667596784667,0.752776511988419,0.999539966489732,0.999562764675468,0.999995685458004,"Chile"
0.263349129355401,0.265585984174695,0.386259036730277,0.241224386804246,0.268208232059712,0.438318267840717,0.487765625170935,0.448036386362526,0.816071381022625,0.231526446205892,0.233243488874674,0.320405537049648,0.214334686320981,0.235251480637609,0.354879570905692,0.386003238433727,0.361118562962597,0.557834654061162,0.0166152224512464,0.0211110560387364,0.0362793684449235,0.111433900360861,0.114437634886541,0.156174383655769,0.53004747480586,0.405160432989758,0.828060172305942,0.999479447723726,0.99595516270006,0.999999769831758,"Chile"
0.257238890001605,0.23809493499117,0.38823365948502,0.251727799848325,0.249552818746477,0.406098320201384,0.484017464208259,0.578070049669833,0.68453067266595,0.22681651410268,0.211872133369963,0.32174615569654,0.222543666998683,0.220850873937754,0.3337553411045,0.383697561415835,0.439020013997016,0.495673131575411,0.0168453339953318,0.0195967399732442,0.0373660745887815,0.113431178547596,0.105427363676658,0.136480995711152,0.493118833722142,0.47420229235924,0.764873483452243,0.996577648063373,0.998224239180224,0.99999503720305,"Chile"
0.226730860455348,0.245890629086385,0.368935253189991,0.220578631082773,0.267188506163441,0.474915033976104,0.48867618050078,0.570564125896519,0.779684456696978,0.202864705947887,0.217992250849561,0.308529820510695,0.197945430037205,0.2344712490247,0.378062102189584,0.38656206199898,0.434793498876642,0.541449318924256,0.0168269177083669,0.0201427539655963,0.0376473734053256,0.100837063964824,0.115188577409953,0.152143174972721,0.525632812577109,0.491181525610738,0.806142463004771,0.99902055597501,0.999262039854511,0.999999064089356,"Chile"
0.24338776790198,0.288519703601756,0.392752324678279,0.249812792965764,0.250682208432518,0.433980694935002,0.509649727525463,0.445797083140797,0.772430331511702,0.216032542592462,0.2506279603262,0.324804043745762,0.221053406295773,0.221730340201071,0.35207523640571,0.39929404727345,0.359686310677258,0.538110840650138,0.0195791649367565,0.0275645607767825,0.0369145332313487,0.120162638038737,0.111819867995419,0.157790181035042,0.583385279815889,0.446077543549357,0.823637327056229,0.999930526833914,0.997492247661291,0.999999110739003,"Chile"
0.276116703374456,0.2893924829656,0.354734643218101,0.250810614356402,0.251819945222633,0.449634293770013,0.497630868979189,0.484552231462574,0.89889951388092,0.241275620101167,0.251281711446526,0.29864047097451,0.221830268219957,0.222615302702995,0.362138621147037,0.392030686179235,0.384027051670592,0.592982669709984,0.0152772574434425,0.0208921784410116,0.0352833235111331,0.110847235808055,0.102331200240694,0.163081890554286,0.52495549632371,0.439991953118625,0.845351263887213,0.999390843402926,0.997466910787549,0.999999845648602,"Chile"
0.214456957799984,0.241788865228587,0.391832891359451,0.213642154156672,0.282173933391827,0.49191567837976,0.488497887754709,0.486772616604994,0.862800635678142,0.193020454840615,0.214778052292271,0.324182960608332,0.192362657015501,0.245857497438434,0.388546077555848,0.386452680713815,0.385393231569136,0.578021382507173,0.0152684564948601,0.0211529134550612,0.0376141081666046,0.0977406521275912,0.121853947184217,0.174909853016584,0.545030717568353,0.425514170916575,0.848528378908565,0.999787793008234,0.9971447068502,0.999999949123714,"Chile"
